IDs label avgscores score0 score1 score2 score3
100000 1 0.9999529821 0.999962165648 0.999967197799 0.999924718758 0.999957846196
100001 0 0.204573208678 0.329763488326 0.119559128719 0.180279078248 0.188691139421
100002 1 0.512659664266 0.541192725891 0.507335425084 0.447098490485 0.555012015604
100003 1 0.939963736166 0.916854997123 0.941042250528 0.944041818699 0.957915878313
100004 0 0.215170161389 0.252337440925 0.191515064821 0.203391497073 0.213436642736
100005 1 0.637754611631 0.675825310148 0.668183888411 0.567644729818 0.639364518147
100006 0 0.159015222873 0.143754071655 0.118181402304 0.171517336286 0.202608081246
100007 1 0.999995890508 0.999997941057 0.999998286724 0.999988927125 0.999998407124
100008 0 0.157530407159 0.145242187062 0.15301768094 0.159873228849 0.171988531784
100009 0 0.358320887065 0.295977109386 0.353293118725 0.366697113915 0.417316206234
100010 0 0.25548624969 0.17339767315 0.36137437021 0.22249029121 0.264682664189
100011 0 0.583825146146 0.198060952753 0.888820783668 0.404245039368 0.844173808796
100012 0 0.556424414063 0.591650575687 0.388485023156 0.673338139363 0.572223918047
100013 0 0.124642494693 0.174716996118 0.0646486611922 0.175474007895 0.0837303135655
100014 1 0.252881974257 0.248840899946 0.236212096819 0.121542739175 0.404932161089
100015 1 0.0905538571089 0.0859469083356 0.121604107639 0.0536895190199 0.100974893441
100016 1 0.514450498467 0.482888714522 0.49900879354 0.453813187091 0.622091298715
100017 0 0.470469935563 0.332061248802 0.7440574452 0.440191810166 0.365569238084
100018 0 0.0505292202175 0.0572288064916 0.0490544735403 0.0379172904628 0.0579163103755
100019 1 0.360477707275 0.363597272951 0.371343268012 0.448750127251 0.258220160887
100020 0 0.325389628407 0.24600954327 0.470905585661 0.160518795104 0.424124589592
100021 1 0.870307394569 0.993977130777 0.792005885737 0.899719019888 0.795527541874
100022 0 0.659191280971 0.840122263459 0.612649070798 0.783549271578 0.400444518048
100023 1 0.602132632979 0.550835264326 0.828851065521 0.379844790547 0.648999411521
100024 0 0.150734831031 0.256558779754 0.0935495095407 0.173540373591 0.0792906612398
100025 1 0.974265140932 0.974717374907 0.971547493818 0.958463297145 0.99233239786
