IDs label avgscores score0 score1 score2 score3
100000 1 0.886400679894 0.92237713508 0.848395915799 0.87549175737 0.899337911329
100001 0 0.298915521621 0.325217804859 0.292749305131 0.294339563696 0.283355412797
100002 1 0.379116053025 0.398633475295 0.33787367853 0.461167175755 0.318789882521
100003 1 0.924104890109 0.955675049006 0.928285367487 0.890577733481 0.921881410463
100004 0 0.262933243368 0.205959664138 0.332006313685 0.20005733218 0.313709663469
100005 1 0.575911547278 0.687588359676 0.600951656527 0.525829689615 0.489276483295
100006 0 0.366906796609 0.35164948215 0.40017493186 0.381506765192 0.334296007235
100007 1 0.865945854876 0.796897171517 0.929731734358 0.780840390551 0.95631412308
100008 0 0.302481828091 0.248843790274 0.35657521561 0.318238762221 0.286269544261
100009 0 0.328585742903 0.305556073199 0.340852133187 0.322428787767 0.345505977458
100010 0 0.411667907818 0.384597305636 0.452916070209 0.436041831388 0.373116424037
100011 0 0.261319233562 0.252302793158 0.246359943444 0.234881070278 0.311733127368
100012 0 0.686749516551 0.558665487353 0.815997573217 0.735835652633 0.636499353003
100013 0 0.368461622336 0.402788502286 0.36050692751 0.426428209928 0.284122849618
100014 1 0.303127215113 0.325634470121 0.329767324946 0.259953394177 0.29715367121
100015 1 0.364527539135 0.353542510348 0.378399941707 0.338484370058 0.387683334426
100016 1 0.601575185734 0.690733485227 0.580196883657 0.572995052993 0.562375321061
100017 0 0.328558899372 0.319095768668 0.351545426854 0.341916229598 0.301678172368
100018 0 0.287745459562 0.251240887776 0.363608610592 0.266228051651 0.26990428823
100019 1 0.341149429298 0.360879660398 0.282216850289 0.328066200857 0.393435005649
100020 0 0.379465688181 0.35366225854 0.437871104749 0.266451263348 0.459878126087
100021 1 0.462718599429 0.898757752111 0.149151360746 0.45335660653 0.349608678327
100022 0 0.648594244848 0.739985388332 0.705216111636 0.50554700229 0.643628477134
100023 1 0.464298654314 0.401860354902 0.561459952122 0.381304481584 0.512569828646
100024 0 0.290018517677 0.241243443427 0.370600672527 0.35089182296 0.197338131793
100025 1 0.529284078404 0.62217598331 0.518105291094 0.603112934477 0.373742104737
100026 1 0.543615444206 0.548518884325 0.605185462805 0.511096263858 0.509661165836
100027 0 0.343617263847 0.271298073338 0.315497847338 0.300206016254 0.487467118458
100028 1 0.380475674637 0.392915470977 0.484548937111 0.303752635666 0.340685654796
100029 0 0.356701512452 0.327354682447 0.419672380273 0.314774238504 0.365004748583
100030 0 0.399032181997 0.364890346776 0.498456639505 0.35646067711 0.376321064599
100031 0 0.181369928746 0.227626317396 0.179171685363 0.139007417245 0.17967429498
100032 0 0.315827861009 0.302697696392 0.356485030922 0.301380641969 0.302748074755
100033 0 0.378683277176 0.440972837261 0.643765205391 0.356039953047 0.0739551130064
100034 1 0.521053166704 0.574287001466 0.608112428367 0.543502189499 0.358311047485
100035 1 0.972892272978 0.96960666333 0.973996639258 0.981598465039 0.966367324285
100036 1 0.335375148763 0.341085760736 0.326617421167 0.281619246277 0.392178166872
100037 1 0.542493641715 0.565378551281 0.453300110239 0.564546430032 0.586749475307
100038 0 0.279949245117 0.330080575816 0.29230795907 0.200396303766 0.297012141818
100039 0 0.693674398738 0.789232610848 0.804557547604 0.40169430659 0.779213129909
