IDs label avgscores score0 score1 score2 score3
100000 1 0.966069678793 0.979577542972 0.979587514687 0.930193930609 0.974919726904
100001 0 0.188047090555 0.258617326685 0.190131229545 0.122913217859 0.180526588132
100002 1 0.347759684968 0.380855292694 0.460917213886 0.312783343904 0.236482889388
100003 1 0.566695942782 0.581205751765 0.570655780191 0.488797746512 0.626124492661
100004 0 0.327089320651 0.221099430035 0.363094554927 0.385643050934 0.338520246706
100005 1 0.498136390938 0.478486992338 0.568413049617 0.474925802851 0.470719718945
100006 0 0.390750820474 0.323116733351 0.400461915282 0.477496156011 0.361928477252
100007 1 0.93741477252 0.909923384648 0.962490300275 0.903894051611 0.973351353545
100008 0 0.307438372859 0.180087107068 0.365698565545 0.337793078443 0.346174740379
100009 0 0.268237232257 0.259704719765 0.192449073516 0.256502087611 0.364293048136
100010 0 0.427411155786 0.42772679541 0.386980438689 0.468275599961 0.426661789082
100011 0 0.581026409198 0.570722781479 0.587312760053 0.60753177033 0.558538324931
100012 0 0.349426980418 0.411328233692 0.331453953838 0.274393008325 0.380532725818
100013 0 0.378728740993 0.28921389699 0.443889110246 0.274892859605 0.50691909713
100014 1 0.409865012392 0.384400631403 0.428037636467 0.371122123563 0.455899658134
100015 1 0.42421393784 0.445160983075 0.534240280455 0.401251279283 0.316203208547
100016 1 0.584884643176 0.538941037633 0.773997656688 0.487899938493 0.53869993989
100017 0 0.483541190248 0.477362436209 0.471764805661 0.619888878794 0.365148640326
100018 0 0.257414727439 0.251978477449 0.346424486134 0.209470773828 0.221785172346
100019 1 0.325986226741 0.27947038494 0.37911588918 0.338366822298 0.306991810546
100020 0 0.561336605907 0.51649601643 0.666268454964 0.444271237413 0.618310714821
100021 1 0.470640076777 0.733166265996 0.140969364001 0.70528021455 0.30314446256
100022 0 0.569495705331 0.681615691675 0.485407933499 0.731810627495 0.379148568657
100023 1 0.622025113379 0.544794724802 0.707372272825 0.585905840705 0.650027615183
100024 0 0.475284499186 0.455451499394 0.513828571256 0.486597982029 0.445259944063
100025 1 0.542751391854 0.544177202936 0.472167621855 0.600307580426 0.5543531622
100026 1 0.483397292776 0.494773247149 0.427881787189 0.56140382822 0.449530308544
100027 0 0.418146849279 0.430268735213 0.321397041854 0.569472258632 0.351449361417
100028 1 0.466044708311 0.450513796534 0.451015545063 0.42757796079 0.535071530858
100029 0 0.290304675365 0.29391016535 0.29795342355 0.368511186659 0.200843925902
100030 0 0.428145920196 0.499803960849 0.410759846659 0.413554990767 0.388464882511
100031 0 0.373633234298 0.31509291665 0.403536046586 0.251056851288 0.524847122669
100032 0 0.348486346449 0.296454796277 0.379147796747 0.38886712051 0.329475672264
100033 0 0.375589444452 0.32944133311 0.494269695719 0.396197490614 0.282449258365
100034 1 0.395806194773 0.506256177113 0.407957294156 0.342912967848 0.326098339975
100035 1 0.908787839281 0.944064940219 0.930405498059 0.838196307989 0.922484610858
100036 1 0.383636030811 0.260307327332 0.527218831368 0.392038806077 0.354979158466
100037 1 0.802395576598 0.813050442263 0.712160339154 0.828910181659 0.855461343315
100038 0 0.293841539924 0.271237427491 0.274443292511 0.337051935821 0.292633503872
100039 0 0.479110869612 0.451457160796 0.500500198145 0.525782030248 0.438704089257
100040 1 0.328139025324 0.261938639715 0.342999069716 0.335437117269 0.372181274594
100041 0 0.384867157839 0.516606029436 0.353776925024 0.428989789085 0.240095887811
100042 0 0.360796637213 0.351980740611 0.360594721801 0.311163360572 0.41944772587
100043 0 0.314465837328 0.307294882955 0.315191346969 0.266122028229 0.369255091161
100044 0 0.231633104018 0.207637150518 0.241029562107 0.241082905783 0.236782797663
100045 0 0.549427665241 0.50707739536 0.462891337666 0.59111496683 0.636626961107
100046 0 0.202068762826 0.230807850401 0.204684440014 0.148236721641 0.224546039248
100047 0 0.400833916889 0.442168889913 0.328296273386 0.308786368247 0.524084136012
100048 1 0.61190215404 0.580067177734 0.634019362876 0.725052915132 0.508469160417
100049 1 0.620181367335 0.691650499229 0.496371326449 0.714310659319 0.578392984342
100050 1 0.517610411909 0.528952836363 0.516087930407 0.571097982075 0.454302898792
100051 0 0.423170587173 0.436592227575 0.51683321508 0.263126727737 0.476130178298
100052 0 0.292482900195 0.364526137558 0.270592108373 0.254333635674 0.280479719173
100053 1 0.369719539835 0.238860806979 0.433951677417 0.258563639128 0.547502035818
100054 1 0.502243244342 0.535165454194 0.450497043469 0.495513289715 0.527797189989
100055 0 0.446120888294 0.48147545673 0.390073282451 0.468623486237 0.44431132776
100056 0 0.433807660329 0.513443080796 0.415179739345 0.417624531788 0.388983289387
100057 1 0.901385244539 0.934358265159 0.874418134894 0.869785688146 0.926978889957
100058 1 0.403219291704 0.389109848908 0.412269134126 0.349638609106 0.461859574678
100059 0 0.273136193908 0.337374003133 0.232786925971 0.24958710546 0.272796741069
100060 1 0.439961438418 0.39151557716 0.462690946271 0.436297526695 0.469341703548
100061 1 0.378716286244 0.338765698991 0.333697687118 0.487995668129 0.35440609074
100062 1 0.287370822017 0.201001154673 0.260103822425 0.211490045447 0.476888265524
100063 0 0.353067155231 0.41655787428 0.247939106195 0.305647870284 0.442123770163
100064 0 0.478327859596 0.459314419296 0.477780151797 0.453780905096 0.522435962195
100065 1 0.434402701795 0.46275461853 0.443745439024 0.489864724377 0.341246025248
100066 0 0.357025183465 0.312508141947 0.304426630107 0.273459736562 0.537706225245
100067 0 0.374965561839 0.322789749904 0.388526394938 0.381012496573 0.40753360594
100068 1 0.40539814274 0.267518779925 0.432218854903 0.465262797469 0.456592138662
100069 1 0.529647981532 0.409829928528 0.599314469827 0.499348022262 0.610099505513
100070 1 0.546124617665 0.557947999897 0.567324133024 0.600911552129 0.45831478561
100071 0 0.413417579307 0.377848656684 0.486020670677 0.406711932016 0.383089057852
100072 0 0.431195581374 0.610492481473 0.402139852884 0.362308804005 0.349841187136
100073 0 0.455964711485 0.480263833788 0.443011058387 0.432392722131 0.468191231634
100074 1 0.493890130271 0.443165760251 0.573014987123 0.54872058694 0.410659186771
100075 1 0.437871864427 0.381092000949 0.45835727511 0.400368386343 0.511669795307
